"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"11461800",7317447444,"T633676C","NY","OMT","09/21/2014",71,"4DSD","CHEVR","T",80230,42730,55030,"01/01/20140831 12:00:00 PM",84,84,84,361027,"T301","S","0207P","","K","O","250","St James Pl","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","GY",NA,2008,"",0,"09 3","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"834785",8016775937,"DEE4903","NY","PAS","04/30/2015",31,"SUBN","HONDA","T",17850,24890,10210,"01/01/20170111 12:00:00 PM",17,17,17,346001,"T106","H","0314P","","NY","F","153","E 43rd St","","01/05/0001 12:00:00 PM",408,"l3","","YYYYY","0700A","0600P","WHITE",NA,2008,"",0,"99 6","31-No Stand (Com. Mtr. Zone)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9204382",7990778622,"LAPULYA","NY","SRF","12/30/2014",37,"SUBN","HYUND","T",11710,35370,35390,"01/01/20161123 12:00:00 PM",20,20,20,352957,"T103","M","0944P","0920P","NY","F","431","Amsterdam Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","1000P","BL",NA,2011,"103-3022",0,"CC1","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4065044",7684944174,"GTN2594","PA","PAS","01/03/2015",38,"SUBN","HONDA","T",17510,24890,13612,"01/01/20150688 12:00:00 PM",13,13,13,355079,"T102","H","0926A","","NY","F","135","E 26th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","GREY",NA,0,"",0,"99 6","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7731375",4601751240,"GBC3231","NY","PAS","08/07/2014",36,"4DSD","FORD","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0727A","","","","","NB BAYCHSTR AV. NEED","HM AV - SCHIEFFELN A","01/05/0001 12:00:00 PM",1180,"B","T","","","","WH",NA,2012,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3301311",7861451379,"30276MD","NY","COM","01/15/2015",69,"UTIL","FORD","T",17630,0,0,"01/01/20150331 12:00:00 PM",13,13,13,359616,"T102","J","1104A","","NY","I","S","E 32nd St","10ft W/of 3rd Ave","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","0800A","0600P","RD",NA,1995,"",0,"09 6","69-Failure to Disp Muni Recpt","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1596630",7482793148,"GPD7773","NY","PAS","12/30/2014",50,"4DSD","TOYOT","T",53890,0,0,"01/01/20160418 12:00:00 PM",113,113,113,350334,"T402","R","0534P","","Q","I","W","Linden Blvd","3ft N/of Baisley Blv","01/05/0001 12:00:00 PM",408,"e5","","","","","BLACK",NA,2011,"",0,"M 42","50-Crosswalk","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9014756",8005868741,"3XYF80","MA","PAS","09/24/2014",14,"4DSD","TOYOT","T",18110,0,0,"01/01/88880088 12:00:00 PM",17,17,17,357804,"T106","GP","0405P","","NY","I","N","E 56th St","20ft E/of 5th Ave","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","OTHER",NA,0,"",0,"MC 9","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3058300",7485954740,"22938JU","NY","COM","07/29/2014",19,"VAN","FORD","T",24240,17090,17190,"01/01/20160131 12:00:00 PM",107,107,107,358116,"T402","P","0717P","","Q","F","84-43","164th St","","01/05/0001 12:00:00 PM",408,"c3","","YYYYYYY","","","WHITE",NA,2006,"",0,"A 42","19-No Stand (bus stop)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4599843",7635176055,"FRW8105","NY","PAS","03/17/2015",37,"SUBN","PLYMO","T",55590,17790,18040,"01/01/20160522 12:00:00 PM",103,103,103,346343,"T402","D","0556P","0536P","Q","O","88-24","Merrick Blvd","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","GR",NA,1998,"408-1852",0,"02 4","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8540132",7839186634,"63507JM","NY","COM","04/20/2015",62,"VAN","INTER","T",17590,10110,10010,"01/01/88888888 12:00:00 PM",17,17,17,359601,"T102","J","0332P","","NY","O","300","E 30th St","","01/05/0001 12:00:00 PM",408,"d4","","","","","BROWN",NA,1998,"",0,"29 6","62-Beyond Marked Space","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9954727",7049061475,"L17DHH","NJ","PAS","01/23/2015",20,"4DSD","NS/OT","T",21730,30790,29290,"01/01/88888888 12:00:00 PM",6,6,6,361860,"T101","E","0549P","","NY","O","102","Greene St","","01/05/0001 12:00:00 PM",408,"d","","YYYYY","0800A","0600P","GREY",NA,0,"",0,"55 1","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6988990",4601085949,"FJS8299","NY","PAS","07/03/2014",36,"SUBN","KIA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1234P","","","","","NB SOUNDVIEW AVE @ B","EACH AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","GY",NA,2011,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7309290",4607141604,"FJS1883","NY","PAS","05/14/2015",36,"SUBN","NISSA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0639A","","","","","EB LINDEN BLVD @ ROC","KAWAY AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","GY",NA,2015,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4340145",7960183132,"EYE5600","NY","PAS","06/28/2014",70,"4DSD","CADIL","T",40600,22275,31290,"01/01/20140408 12:00:00 PM",122,122,122,349516,"T303","M","1133A","","R","F","1839","N Railroad Ave","","01/05/0001 12:00:00 PM",408,"j3","","YYYYYYY","","","GY",NA,2001,"",0,"A-PM","70A-Reg. Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7317534",5084139426,"Y88CFZ","NJ","PAS","12/09/2014",7,"4 DR","HONDA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0632A","","","","","ATLANTIC AVE (W/B) @","BEDFORD AVE","01/05/0001 12:00:00 PM",1111,"D","T","","","","WT",NA,2009,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1610896",8003085160,"FRG4253","NY","PAS","12/02/2014",46,"SUBN","GMC","T",19310,10110,10010,"01/01/20150905 12:00:00 PM",25,25,25,356261,"T103","E","1145A","","NY","F","347","E 118th St","","01/05/0001 12:00:00 PM",408,"f1","","","","","GL",NA,2005,"",0,"29 7","46A-Double Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8569646",7080198112,"GGF7142","NY","PAS","05/27/2015",14,"4DSD","TOYOT","T",6030,5580,5680,"01/01/20150725 12:00:00 PM",78,78,78,358208,"T302","N","1220P","","K","O","354","9th St","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","GY",NA,2005,"",0,"58 3","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10699563",8024553041,"41936JZ","NY","COM","04/14/2015",21,"VAN","CHEVR","T",7990,7040,7300,"01/01/88888888 12:00:00 PM",114,114,114,361310,"T401","A","1142A","","Q","F","23-46","31st Ave","","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","1130A","0100P","WHITE",NA,2009,"",0,"25 4","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5233519",7537487583,"FYT4190","NY","PAS","01/07/2015",38,"SUBN","TOYOT","T",54100,47330,45930,"01/01/20160507 12:00:00 PM",83,83,83,361034,"T301","P","0606P","","K","F","448","Knickerbocker Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","GY",NA,2011,"",0,"11 3","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6184991",7078933163,"15513JU","NY","COM","09/09/2014",14,"UTIL","GMC","T",10510,0,0,"01/01/88888888 12:00:00 PM",1,1,1,356520,"T105","C","0236P","","NY","I","W","6th Ave","40ft N/of Broome St","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","WHITE",NA,2004,"",0,"082","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4334371",8007990896,"69079MD","NY","COM","06/08/2015",38,"VAN","FORD","T",18310,10210,13113,"01/01/20151031 12:00:00 PM",19,19,19,358914,"T103","F","0839A","","NY","O","223","E 66th St","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","WH",NA,2013,"",0,"10 7","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3228933",7097470860,"GGF6464","NY","PAS","12/17/2014",38,"SUBN","CHRYS","T",56490,41690,46190,"01/01/20150711 12:00:00 PM",104,104,104,359581,"T401","I","1232P","","Q","O","60-72","Myrtle Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830P","0700P","BK",NA,2007,"",0,"70","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3999202",7014580012,"EMX7698","NY","PAS","10/27/2014",14,"SUBN","GMC","T",18230,25390,27790,"01/01/20150531 12:00:00 PM",19,19,19,355229,"T103","G","1128A","","NY","F","40","E 62nd St","","01/05/0001 12:00:00 PM",408,"c","","Y","0800A","0700P","BK",NA,2013,"",0,"01 7","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5993998",7169726592,"GRT4698","NY","PAS","09/10/2014",40,"4DSD","SATUR","T",0,0,0,"01/01/20160819 12:00:00 PM",48,48,48,330234,"T201","N","0627A","","BX","I","N","E 181st St","40ft E/of Crotona Av","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","BK",NA,1999,"",5,"L 21","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7537224",4602936271,"DPM4678","NY","PAS","10/08/2014",36,"4DSD","LINCO","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0921A","","","","","EB SHORE PKWY @ WEST","AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","BK",NA,2002,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3596473",1380472088,"FBE7716","NY","PAS","05/03/2015",46,"SDN","HONDA","P",0,40404,40404,"01/01/20160717 12:00:00 PM",79,79,79,933826,"0079","0000","0430P","","K","F","398","LAFAYETTE","","01/05/0001 12:00:00 PM",408,"C4","","BBBBBBB","ALL","ALL","BLACK",0,2015,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5333283",7453110130,"FCM3867","NY","PAS","07/02/2014",71,"SUBN","JEEP","T",21840,19590,19640,"01/01/20140616 12:00:00 PM",106,106,106,361021,"T402","E","0211P","","Q","O","103-11","129th St","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","GOLD",NA,1997,"",0,"25 4","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7991651",4603121465,"FSV3889","NY","PAS","10/14/2014",36,"SUBN","CHEVR","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0435P","","","","","SB CROPSEY AV. 23 AV","- BAY 40 ST","01/05/0001 12:00:00 PM",1180,"B","T","","","","GY",NA,2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6853126",5081393071,"GGF3358","NY","PAS","07/05/2014",7,"4DSD","ME/BE","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0423A","","","","","BRUCKNER BLVD (E/B)","@ BRONX RIVER PKWY R","01/05/0001 12:00:00 PM",1111,"D","T","","","","GY",NA,1997,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"196128",8006999429,"GEH5570","NY","PAS","06/17/2015",40,"SUBN","AUDI","T",24830,0,0,"01/01/20170306 12:00:00 PM",78,78,78,361356,"T302","B","1035A","","K","I","W","Carroll St","70ft N/of Prospect P","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","BK",NA,2013,"",1,"59 3","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8413928",5083390966,"CEZ4494","NY","PAS","10/19/2014",7,"4DSD","FORD","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0113P","","","","","QUEENS BLVD (E/B) @","70TH ST","01/05/0001 12:00:00 PM",1111,"D","T","","","","BL",NA,0,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11576626",8026605779,"GWD1471","NY","PAS","03/25/2015",70,"SUBN","HONDA","T",17190,0,0,"01/01/20150309 12:00:00 PM",102,102,102,361873,"T402","J","0823A","","Q","I","N","85th Ave","70ft E/of Park Ln","01/05/0001 12:00:00 PM",408,"j3","","YYYYYYY","","","SILVE",NA,2012,"",0,"17 4","70A-Reg. Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6444913",4604914655,"BGPB43","FL","PAS","01/23/2015",36,"UT","HONDA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0258P","","","","","EB BEACH CHANNEL DR","@ BEACH 104TH ST","01/05/0001 12:00:00 PM",1180,"B","T","","","","SIL",NA,2012,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6969055",1382440960,"1998523","99","COM","06/02/2015",85,"DELV","","X",29320,68520,46480,"01/05/0001 12:00:00 PM",49,49,49,907502,"0049","0000","0350A","","BX","O","1660","EAST GUN HILL RD","","01/05/0001 12:00:00 PM",408,"K6","","BBBBBBB","ALL","ALL","WH",0,0,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2864247",7556358367,"GVK5160","NY","PAS","03/27/2015",21,"2DSD","ME/BE","T",66835,0,0,"01/01/88888888 12:00:00 PM",94,94,94,330829,"T802","A","0056A","","K","I","E","N 13th St","50ft N/of Wythe Ave","01/05/0001 12:00:00 PM",408,"d1","","Y  Y","1200A","0300A","GREY",NA,0,"",0,"O 31","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11388924",1378173041,"17939KA","NY","COM","08/21/2014",45,"VAN","MITSU","X",44990,35830,35850,"01/01/20151031 12:00:00 PM",24,24,24,876743,"0024","0000","1024A","","NY","F","890","WEST END AVE","","01/05/0001 12:00:00 PM",408,"F1","","BBBBBBB","ALL","ALL","WHITE",0,2003,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5404349",7061045619,"95713MC","NY","COM","01/08/2015",14,"VAN","FRUEH","T",18170,0,0,"01/01/20151231 12:00:00 PM",18,18,18,357346,"T106","H","0229P","","NY","I","N","E 59th St","15ft W/of Madison Av","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","WH",NA,2013,"",0,"99 6","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5730810",8003696744,"GTY1248","NY","PAS","02/13/2015",50,"4DSD","KIA","T",0,0,0,"01/01/20161012 12:00:00 PM",115,115,115,361142,"T401","A","0121P","","Q","I","N","Roosevelt Ave","0ft E/of 77th St","01/05/0001 12:00:00 PM",408,"e5","","","","","BK",NA,2015,"",0,"20 4","50-Crosswalk","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11176094",1377542683,"77744JW","NY","COM","01/28/2015",46,"VAN","FORD","P",24690,36570,36590,"01/01/20150531 12:00:00 PM",32,32,32,949949,"0032","0000","0906A","","NY","F","598","LENOX AVE","","01/05/0001 12:00:00 PM",408,"F1","","BBBBBBB","ALL","ALL","WH",0,2007,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10566187",8004938700,"FWF8010","NY","PAS","02/27/2015",37,"SUBN","CHRYS","T",47990,10390,10540,"01/01/20160304 12:00:00 PM",108,108,108,361282,"T401","J","0213P","0149P","Q","O","46-20","Greenpoint Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0830A","0700P","BK",NA,2003,"401-3098",0,"37 4","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9922751",7076089233,"16915AT","NY","COM","07/02/2014",38,"VAN","FORD","T",25390,18590,18610,"01/01/20150731 12:00:00 PM",19,19,19,359611,"T103","H","1130A","","NY","F","1071","Madison Ave","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","BL",NA,2013,"",0,"C 77","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"423908",7779463072,"GDR2443","NY","PAS","02/06/2015",70,"4DSD","CADIL","T",26390,10340,10440,"01/01/20141205 12:00:00 PM",111,111,111,356966,"T401","P","0135P","","Q","F","46-36","211th St","","01/05/0001 12:00:00 PM",408,"j3","","YYYYYYY","","","BLACK",NA,2013,"",0,"43 4","70A-Reg. Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8299888",5082290370,"BGM5368","NY","PAS","08/20/2014",7,"SUBN","HONDA","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0738A","","","","","CROPSEY AVE (W/B) @","21ST AVE","01/05/0001 12:00:00 PM",1111,"D","T","","","","BKPR",NA,2013,"",0,"","FAILURE TO STOP AT RED LIGHT","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2004438",8026969340,"GYV8516","NY","PAS","06/01/2015",40,"SUBN","CHRYS","T",14810,23090,23290,"01/01/88888888 12:00:00 PM",107,107,107,333163,"T402","M","0950A","","Q","O","147-20","70th Rd","","01/05/0001 12:00:00 PM",408,"e2","","YYYYYYY","","","WHITE",NA,2015,"",3,"D 42","40-Fire Hydrant","","","",NA,NA,NA,NA,NA,NA,NA,NA
"6954554",4604472907,"GJP8837","NY","PAS","01/05/2015",36,"4DSD","LEXUS","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0943A","","","","","WB GOETHALS RD N @ J","ULES DR","01/05/0001 12:00:00 PM",1180,"B","T","","","","GY",NA,2007,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5128177",7712729670,"61982JS","NY","COM","01/10/2015",21,"FLAT","INTER","T",36050,11710,13610,"01/01/20150531 12:00:00 PM",26,26,26,349570,"T103","B","0737A","","NY","O","508","W 114th St","","01/05/0001 12:00:00 PM",408,"d1","","Y","0730A","0800A","WH",NA,1984,"",0,"L 77","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"5599024",7291550300,"D117AN","NY","PAS","11/08/2014",71,"SUBN","GMC","T",23940,0,0,"01/01/20160517 12:00:00 PM",107,107,107,355205,"T402","L","0758A","","Q","I","E","159th St","1ft N/of 65th Ave","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","RD",NA,2003,"",0,"CC3","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11292218",7156729275,"21740JP","NY","COM","03/25/2015",38,"PICK","FORD","T",15350,27880,27050,"01/01/20151031 12:00:00 PM",1,1,1,357360,"T105","E","1234P","","NY","F","110","Church St","","01/05/0001 12:00:00 PM",408,"h1","","YYYYY","1000A","0400P","WH",NA,2007,"",0,"102","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"11398579",8023900742,"FJB4333","NY","PAS","01/28/2015",14,"SUBN","DODGE","T",73480,77740,44430,"01/01/20150308 12:00:00 PM",69,69,69,333002,"T302","M","0716A","","K","F","1401","Rockaway Pky","","01/05/0001 12:00:00 PM",408,"c","","YYYYY","0700A","1000A","BL",NA,1997,"",0,"U 32","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1124872",1381870302,"GTC2589","NY","PAS","04/20/2015",21,"SUBN","FORD","P",5280,8530,8580,"01/01/20170218 12:00:00 PM",72,72,72,939238,"0072","0000","1219A","","K","F","3918","3RD AVE","","01/05/0001 12:00:00 PM",408,"E2","","YBBYBBB","1200A","0300A","BLACK",0,2004,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10571704",1382580058,"GSP3491","NY","OMS","06/06/2015",21,"SDN","CHEVR","S",35490,13610,44990,"01/01/20150930 12:00:00 PM",20,20,0,635835,"MW07","0000","0815A","","NY","F","257","WEST 86TH STREET","","01/05/0001 12:00:00 PM",408,"D1","","YYYYYYB","0800A","0830A","BLACK",0,2015,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"4502313",7949499436,"36456PC","NY","COM","04/09/2015",46,"REFG","VOLVO","T",19690,14310,25890,"01/01/20161231 12:00:00 PM",7,7,7,361098,"T101","C","1156A","1200P","NY","F","47","E Broadway.","","01/01/20150409 12:00:00 PM",408,"F1","","","","","WHITE",NA,0,"",0,"29 1","46B-Double Parking (Com-100Ft)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"388027",7041327772,"GEP4633","NY","PAS","09/12/2014",21,"SUBN","TOYOT","T",10620,9620,72920,"01/01/20150219 12:00:00 PM",49,49,49,361054,"T202","B","1155A","","BX","O","2324","Barnes Ave","","01/05/0001 12:00:00 PM",408,"d1","","Y","1130A","0100P","GY",NA,2013,"",0,"02A","21-No Parking (street clean)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3266330",7793185821,"DWW4504","NY","PAS","03/13/2015",70,"SUBN","JEEP","T",5760,0,0,"01/01/20150117 12:00:00 PM",109,109,109,358121,"T401","X","0351P","","Q","I","E","12th Rd","50ft N/of 150th St","01/05/0001 12:00:00 PM",408,"j3","","YYYYYYY","","","GY",NA,2009,"",0,"A 41","70A-Reg. Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8489808",4603389267,"FSK7796","NY","PAS","10/27/2014",36,"SUBN","FORD","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","1203P","","","","","NB MIDLAND AVE @ MAS","ON AVE","01/05/0001 12:00:00 PM",1180,"B","T","","","","GR",NA,2012,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
"9281103",7366856861,"FHM8492","NY","PAS","09/09/2014",20,"SUBN","ACURA","T",17650,10110,10010,"01/01/20150130 12:00:00 PM",17,17,17,333264,"T108","M","0055A","","NY","F","326","E 33rd St","","01/05/0001 12:00:00 PM",408,"d","","YYYYYYY","","","GY",NA,2007,"",0,"13 8","20A-No Parking (Non-COM)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3906282",7789960842,"CTT4411","NY","PAS","12/01/2014",71,"PICK","NISSA","T",8940,42490,6940,"01/01/20160114 12:00:00 PM",114,114,114,357763,"T401","E","0843A","","Q","F","22-18","37th St","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","GY",NA,2011,"",0,"35 4","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10242219",7094471920,"GCW4795","NY","PAS","01/15/2015",71,"4DSD","BMW","T",63030,27430,90130,"01/01/20161109 12:00:00 PM",88,88,88,361314,"T301","D","1249P","","K","F","439","Myrtle Ave","","01/05/0001 12:00:00 PM",408,"j6","","YYYYYYY","","","BK",NA,2010,"",0,"06 3","71A-Insp Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"132006",7075074143,"86846JT","NY","COM","08/13/2014",16,"VAN","DODGE","T",45490,15350,13610,"01/01/20150831 12:00:00 PM",1,1,1,356512,"T105","E","0310P","0237P","NY","O","90","Worth St","","01/05/0001 12:00:00 PM",408,"k2","","YYYYY","0700A","0700P","WH",NA,2005,"",0,"082","16-No Std (Com Veh) Com Plate","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7690322",1379286244,"PC1979","FL","PAS","03/30/2015",98,"SDN","TOYOT","P",37580,44430,41030,"01/05/0001 12:00:00 PM",69,69,69,939403,"0069","0000","0638A","","K","F","759","E 84 ST","","01/05/0001 12:00:00 PM",408,"F1","","BBBBBBB","ALL","ALL","BLACK",0,0,"-",0,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA
"1863050",7889166916,"6G29A","NY","OMT","02/14/2015",14,"TAXI","TOYOT","T",27790,17950,17970,"01/01/20150228 12:00:00 PM",18,18,18,358944,"T106","C","0905A","","NY","F","299","Park Ave","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","YW",NA,2012,"",0,"25 6","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"8905999",7250360346,"AHF898","IA","PAS","07/25/2014",37,"SUBN","JEEP","T",54050,35330,35380,"01/01/20140088 12:00:00 PM",61,61,61,356958,"T302","F","0303P","1200P","K","O","1214","Kings Hwy","","01/05/0001 12:00:00 PM",408,"h1","","Y","0800A","0700P","LAVEN",NA,0,"305-6334",0,"03 3","37-Expired Muni Meter","","","",NA,NA,NA,NA,NA,NA,NA,NA
"2866611",8026411924,"GGC8383","NY","PAS","05/08/2015",38,"SUBN","DODGE","T",37290,15340,8890,"01/01/20150531 12:00:00 PM",115,115,115,358645,"T401","R","0452P","","Q","F","72-30","Broadway","","01/05/0001 12:00:00 PM",408,"h1","","Y","0900A","0700P","WH",NA,2013,"",0,"41 4","38-Failure to Display Muni Rec","","","",NA,NA,NA,NA,NA,NA,NA,NA
"10907957",8004227867,"GFV4762","NY","PAS","09/16/2014",14,"SUBN","FORD","T",54650,63030,93250,"01/01/88888888 12:00:00 PM",84,84,84,357082,"T301","S","0924A","","K","F","111","Lawrence St","","01/05/0001 12:00:00 PM",408,"c","","YYYYYYY","","","TAN",NA,0,"",0,"03 3","14-No Standing","","","",NA,NA,NA,NA,NA,NA,NA,NA
"3204966",8017150933,"GBJ1017","NY","PAS","11/15/2014",70,"4DSD","LEXUS","T",21790,20890,45290,"01/01/20140822 12:00:00 PM",106,106,106,361082,"T402","R","0348P","","Q","O","116-51","128th St","","01/05/0001 12:00:00 PM",408,"j3","","YYYYYYY","","","GY",NA,1998,"",0,"O 42","70A-Reg. Sticker Expired (NYS)","","","",NA,NA,NA,NA,NA,NA,NA,NA
"7425028",4002988508,"M56CWH","NJ","PAS","04/10/2014",5,"4 DR","M B","V",0,0,0,"01/05/0001 12:00:00 PM",NA,0,0,0,"","","0305P","","","","","NB 1ST AVE @ E 57TH","ST","01/05/0001 12:00:00 PM",1111,"C","T","","","","WT",NA,2009,"",0,"","BUS LANE VIOLATION","","","",NA,NA,NA,NA,NA,NA,NA,NA
