"","Summons.Number","Plate.ID","Registration.State","Plate.Type","Issue.Date","Violation.Code","Vehicle.Body.Type","Vehicle.Make","Issuing.Agency","Street.Code1","Street.Code2","Street.Code3","Vehicle.Expiration.Date","Violation.Location","Violation.Precinct","Issuer.Precinct","Issuer.Code","Issuer.Command","Issuer.Squad","Violation.Time","Time.First.Observed","Violation.County","Violation.In.Front.Of.Or.Opposite","House.Number","Street.Name","Intersecting.Street","Date.First.Observed","Law.Section","Sub.Division","Violation.Legal.Code","Days.Parking.In.Effect","From.Hours.In.Effect","To.Hours.In.Effect","Vehicle.Color","Unregistered.Vehicle.","Vehicle.Year","Meter.Number","Feet.From.Curb","Violation.Post.Code","Violation.Description","No.Standing.or.Stopping.Violation","Hydrant.Violation","Double.Parking.Violation","Latitude","Longitude","Community.Board","Community.Council","Census.Tract","BIN","BBL","NTA"
"8228048",8267013702,"61712MH","NY","COM","03/26/2016",38,"VAN","FORD","T",10210,0,0,20161231,19,19,19,357090,"T103","I","1202P","","NY","I","W","3rd Ave","30ft N/of E 94th St",0,408,"h1","","Y","0800A","0700P","WH","",2011,"",0,"C 77","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9531754",8304508011,"GZF7398","NY","PAS","05/02/2016",20,"SUBN","DODGE","T",24890,19410,19430,20170623,25,25,25,354098,"T103","M","0129P","","NY","F","2026","Lexington Ave","",0,408,"d","","YYYYY","0800A","0600P","BK","",2006,"",0,"D 77","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561209",7072297984,"84849KA","NY","COM","07/23/2015",42,"VAN","INTER","T",34850,13610,10810,20150726,18,18,18,361135,"T102","B","0459P","","NY","F","250","W 54th St","",0,408,"h1","","YYYYY","0700A","0600P","WH","",1999,"143-3814",0,"99 6","42-Exp. Muni-Mtr (Com. Mtr. Z)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160803",7280767138,"GSG7249","NY","PAS","07/03/2015",71,"4DSD","NISSA","T",73110,14980,25530,20160627,73,73,73,354093,"T301","O","0922A","","K","O","231","Ralph Ave","",0,408,"j6","","YYYYYYY","","","BK","",2011,"",0,"C 31","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4417544",7495864140,"XN6858","NY","COM","11/12/2015",71,"VAN","FORD","T",61830,48830,27530,20160606,84,84,84,337779,"T301","A","0210P","","K","F","137","Montague St","",0,408,"j6","","YYYYYYY","","","WH","",1996,"",0,"02 3","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2745895",8048861744,"FGE3753","NY","PAS","09/09/2015",20,"SUBN","TOYOT","T",36930,11710,13610,20150928,33,33,33,358635,"T103","M","0121P","","NY","O","505","W 158th St","",0,408,"d","","YYYYYYY","0700A","0400P","GY","",2011,"",0,"H 77","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9704401",7055109127,"63663JK","NY","COM","04/29/2016",69,"VAN","CHEVR","T",10610,34330,34350,20170630,14,14,14,362635,"T102","N","0827A","","NY","F","333","7th Ave","",0,408,"h1","","Y","0700A","0700P","WHITE","",2013,"",0,"99 6","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4918191",5089532710,"GMV4324","NY","PAS","11/25/2015",7,"SUBN","CHRYS","V",0,0,0,0,NA,0,0,0,"","","0819A","","","","","CLOVE RD (N/B) @ CHE","SHIRE PL",0,1111,"D","T","","","","GY","",2014,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4576266",7931473206,"ZAP784","LA","PAS","11/04/2015",40,"SUBN","TOYOT","T",15010,0,0,20150088,5,5,5,355619,"T101","C","1008A","","NY","I","S","Cherry St","80ft E/of Market Sli",0,408,"e2","","YYYYYYY","","","GREY","",0,"",5,"29 1","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9850053",7897196860,"XS734J","NJ","PAS","05/09/2016",14,"VAN","FORD","T",17450,27800,24890,88880088,13,13,13,356559,"T102","I","0406P","","NY","O","115","E 23rd St","",0,408,"c","","Y","0400P","0700P","WHITE","",0,"",0,"G 17","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5214866",1402194614,"D95DD8","NJ","PAS","11/24/2015",67,"VAN","VOLKS","P",0,40404,40404,0,69,69,69,942239,"0069","0000","1100P","","K","O","800","BARKS STREET","",0,408,"E2","","BBBBBBB","ALL","ALL","BLUE","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9438578",8043260941,"GLZ3143","NY","PAS","05/09/2016",37,"SUBN","LEXUS","T",57790,17340,17540,20170311,115,115,115,356951,"T401","N","0110P","1229P","Q","F","85-03","Northern Blvd","",0,408,"h1","","Y","1000A","0700P","BK","",2011,"439-1226",0,"U 41","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7685082",4616618963,"BMJ7518","NC","PAS","02/25/2016",36,"4S","DODGE","V",0,0,0,0,NA,0,0,0,"","","0243P","","","","","NB ADAM CLAYTN PWL J","R BV W147 ST - W151",0,1180,"B","T","","","","","",2015,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6231738",7737966043,"FJW3525","NY","PAS","01/11/2016",14,"SUBN","NISSA","T",93230,27430,90130,20170411,88,88,88,331121,"T301","D","1229P","","K","O","122","Willoughby Ave","",0,408,"c","","YYYYYYY","","","RD","",2010,"",0,"08 3","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2035640",8035636613,"GNV2147","NY","PAS","07/30/2015",74,"SUBN","ME/BE","T",26430,36080,36130,20160422,67,67,67,354144,"T802","B","1147P","","K","F","2801","Clarendon Rd","",0,408,"j2","","","","","GY","",2008,"",0,"F 31","74B-Covered Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8083461",8038696177,"90707MA","NY","COM","03/26/2016",69,"SUBN","CHEVR","T",34330,13610,10510,20170621,13,13,13,363146,"T102","M","0852A","","NY","F","44","W 28th St","",0,408,"h1","","Y","0800A","0700P","WHITE","",2007,"",0,"04 6","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510136",5087010313,"BKW5387","NY","PAS","06/28/2015",7,"4DSD","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0332P","","","","","ATLANTIC AVE (E/B) @","BEDFORD AVE",0,1111,"D","T","","","","LTGY","",2002,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10228943",7028688940,"83496MH","NY","COM","06/15/2016",38,"VAN","FRUEH","T",5580,9580,9630,88888888,72,72,72,358854,"T302","H","0406P","","K","F","6019","5th Ave","",0,408,"h1","","Y","0830A","0700P","BROWN","",2016,"",0,"49 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8371012",5091090162,"M765AK","NY","PAS","04/05/2016",7,"4DSD","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0441P","","","","","NORTHERN BLVD (E/B)","@ MARATHON PKWY",0,1111,"D","T","","","","GY","",2007,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5999918",8130001196,"GXA7948","NY","PAS","01/15/2016",46,"4DSD","HONDA","T",26850,0,0,20170413,43,43,43,362542,"T201","F","1002A","","BX","I","E","E 173rd St","5ft S/of Ward Ave",0,408,"f1","","","","","GY","",2001,"",0,"03 2","46A-Double Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668672",7721174065,"36231JR","NY","COM","09/01/2015",21,"VAN","FRUEH","T",26690,13113,23190,20160331,6,6,6,353469,"T101","M","0951A","","NY","F","48","Morton St","",0,408,"d1","","Y  Y","0900A","1030A","WH","",2004,"",0,"D 10","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2609379",8018081177,"245YBA","CT","PAS","09/02/2015",38,"4DSD","NS/OT","T",21590,19590,53790,88880088,106,106,106,361378,"T402","C","0521P","","Q","F","103-44","124th St","",0,408,"h1","","Y","0900A","0700P","BLACK","",0,"",0,"25 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3287733",4611381031,"FAL3757","NY","PAS","10/19/2015",36,"4DSD","NISSA","V",0,0,0,0,NA,0,0,0,"","","0836A","","","","","NB REMSEN AVE @ BAY","VIEW PL",0,1180,"B","T","","","","BK","",2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5431702",7495514498,"BGD9103","NY","PAS","12/07/2015",70,"SUBN","SUBAR","T",15090,41700,9540,20151118,110,110,110,331965,"T401","N","0222P","","Q","F","40-55","71st St","",0,408,"j3","","YYYYYYY","","","GREY","",2001,"",0,"P-PM","70A-Reg. Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778642",5087918270,"GUJ2180","NY","PAS","08/16/2015",7,"2DSD","PORSC","V",0,0,0,0,NA,0,0,0,"","","1159P","","","","","HORACE HARDING EXPWY","(E/B) @ 159TH ST",0,1111,"D","T","","","","BL","",2015,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3389412",7224794594,"VDR1479","VA","PAS","10/09/2015",38,"4DSD","HYUND","T",29830,32130,74630,20160488,76,76,76,362571,"T302","K","0142P","","K","F","311","Court St","",0,408,"h1","","Y","0800A","0700P","WHITE","",0,"",0,"55 3","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8232037",8272012169,"25028MH","NY","COM","03/26/2016",78,"VAN","FORD","T",34790,59420,38220,20170630,47,47,47,355556,"T801","B","0954P","","BX","F","2107","Garrett Pl","",0,408,"k6","","YYYYYYY","0900P","0500A","WH","",2002,"",0,"I 21","78-Nighttime PKG on Res Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5865958",7578353020,"HBX1581","NY","PAS","01/13/2016",71,"4DSD","ME/BE","T",24240,0,0,20171206,109,109,109,341921,"T401","L","0821A","","Q","I","E","164th St","1ft N/of 43rd Ave",0,408,"j6","","YYYYYYY","","","GY","",2011,"",0,"A 41","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8762971",5090866016,"EES6016","NY","PAS","03/18/2016",7,"4DSD","NISSA","V",0,0,0,0,NA,0,0,0,"","","0544P","","","","","3RD AVE (S/B) @ E 13","5TH ST",0,1111,"D","T","","","","BL","",2014,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4280071",7047866620,"72SJ61","NY","MOT","11/21/2015",70,"MCY","NS/OT","T",16310,0,0,20150430,7,7,7,358599,"T101","G","1014A","","NY","I","N","Delancey St","20ft W/of Attorney S",0,408,"j3","","YYYYYYY","","","BLACK","",0,"",0,"04 1","70A-Reg. Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2643179",8032392117,"63670MB","NY","COM","09/11/2015",42,"VAN","NISSA","T",18150,10410,25390,20160930,18,18,18,357724,"T503","D1","0133P","","NY","F","16","E 58th St","",0,408,"h1","","YYYYY","0700A","0600P","RD","",2012,"143-3771",0,"C 77","42-Exp. Muni-Mtr (Com. Mtr. Z)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6902760",7019576382,"51962JS","NY","COM","02/19/2016",46,"VAN","UTIL","T",77150,28470,28500,20161231,47,47,47,361905,"T202","D","1213P","1209P","BX","F","4054A","White Plains Rd","",20160219,408,"F1","","","","","WH","",2005,"",0,"18 2","46B-Double Parking (Com-100Ft)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8238246",8277505048,"FFZ5783","NY","PAS","03/20/2016",40,"SUBN","NISSA","T",60230,25330,93530,20161119,83,83,83,357052,"T301","M","0752A","","K","F","139","Menahan St","",0,408,"e2","","YYYYYYY","","","GY","",2007,"",5,"J 31","40-Fire Hydrant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7279930",4617088696,"JHW2530","PA","PAS","03/08/2016",36,"SW","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0246P","","","","","NB OCEAN PKWY @ BEVE","RLEY RD",0,1180,"B","T","","","","","",2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7034676",7776287386,"17449JE","NY","COM","02/17/2016",10,"VAN","INTER","T",10110,17430,17450,20160630,13,13,13,331220,"T102","A","0857A","","NY","F","384","2nd Ave","",0,408,"b","","YYYYYYY","","","RED","",1992,"",0,"C 17","10-No Stopping",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5198383",1400602348,"12817KA","NY","COM","10/30/2015",46,"DELV","MERCU","P",0,40404,40404,0,19,19,162,947419,"0162","0000","1115A","","NY","F","1227","LEXINGTON","",0,408,"F1","","BBBBBBB","ALL","ALL","WHITE","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359725",8031740434,"GVV8467","NY","PAS","07/15/2015",38,"4DSD","HONDA","T",10210,17510,17530,20170215,13,13,13,361271,"T800","B2","0847P","","NY","F","370","3rd Ave","",0,408,"h1","","Y","0830A","1000P","BK","",2012,"",0,"G 77","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6091597",4615200171,"FAN1477","NY","PAS","01/12/2016",36,"4DSD","TOYOT","V",0,0,0,0,NA,0,0,0,"","","0857A","","","","","SB CASTLE HILL AV LA","FAYTTE AV -  LACMBE",0,1180,"B","T","","","","WH","",2013,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8272706",1408147397,"HCD7080","NY","PAS","04/06/2016",40,"SUBN","HONDA","P",70720,27090,27120,20170914,46,46,46,903588,"0046","0000","1248P","","BX","F","2191","VALENTINE AVE","",0,408,"F1","","YYYYYYY","ALL","ALL","WHITE","0",2016,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4606529",8022227808,"13530JZ","NY","COM","11/23/2015",37,"DELV","GMC","T",26230,38030,38080,20160831,67,67,67,358842,"T302","E","1152A","1134A","K","F","9530","Church Ave","",0,408,"h1","","Y","0800A","0700P","WH","",2004,"343-3004",0,"28 3","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10463156",8097522032,"PAL7047","MN","PAS","05/27/2016",14,"DELV","INTER","T",17450,13610,25390,20170288,13,13,13,357078,"T102","D","0817A","","NY","O","14","E 23rd St","",0,408,"c","","YYYYYYY","","","WHITE","",0,"",0,"99 6","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321837",7652777033,"17229MH","NY","COM","09/02/2015",16,"REFG","KENWO","T",35050,14510,13610,20160531,20,20,20,362256,"T103","O","0859A","0827A","NY","F","49","W 64th St","",0,408,"k2","","YYYYY","0800A","0700P","WH","",2016,"",0,"51 7","16-No Std (Com Veh) Com Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163317",7064207620,"11111TAT","NY","SRF","09/05/2015",37,"4DSD","BMW","T",10110,17990,18010,20170506,17,17,17,358130,"T106","J","0244P","0231P","NY","F","945","2nd Ave","",0,408,"h1","","Y","0900A","0700P","BK","",2013,"143-3399",0,"84 6","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42088",1385489947,"GST9426","NY","PAS","07/01/2015",46,"SDN","CHRYS","P",10610,36070,31190,20160713,28,28,28,920127,"0028","0000","0101P","","NY","F","1902","7TH AVE","",0,408,"C3","","BBBBBBB","ALL","ALL","SIL","0",2012,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6190049",7411921117,"DCM6229","TX","PAS","01/13/2016",20,"SUBN","JEEP","T",26460,21520,50320,88880088,40,40,40,358642,"T201","Q","0429P","","BX","O","381","E 160th St","",0,408,"d","","YYYYYYY","","","RED","",0,"",0,"Z 21","20A-No Parking (Non-COM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4559869",7989484407,"XADA27","NJ","PAS","11/13/2015",37,"VAN","ME/BE","T",10210,18770,18790,20150088,19,19,19,361144,"T103","K","0333P","0250P","NY","O","1596","3rd Ave","",20151113,408,"h1","","Y","0800A","0700P","WHITE","",0,"120-8032",0,"A 77","37-Expired Muni Meter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10373971",7662354477,"62975MB","NY","COM","06/03/2016",16,"UTIL","TOYOT","T",35010,14510,13610,20180228,20,20,20,355209,"T103","C","0940A","0903A","NY","F","2","W 62nd St","",0,408,"k2","","YYYYY","0700A","0700P","BK","",2012,"",0,"CC2","16-No Std (Com Veh) Com Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7617142",1400726001,"2312467","IN","PAS","03/15/2016",19,"FRT","FRGT","P",24690,36350,36370,20160401,32,32,32,941136,"0032","0000","1212P","","NY","F","380","LENOX AVE","",0,408,"C3","","BBBBBBB","ALL","ALL","WH","0",2015,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2545442",7884194089,"2240651","IN","PAS","09/23/2015",19,"DELV","FRUEH","T",10610,34810,34830,88880088,18,18,18,362595,"T102","L","0451P","","NY","F","810","7th Ave","",0,408,"c3","","YYYYYYY","","","BLACK","",0,"",0,"MC 9","19-No Stand (bus stop)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627506",7475973980,"FTX5510","NY","PAS","07/11/2015",38,"2DSD","MITSU","T",23140,18190,51090,20160318,103,103,103,361861,"T402","G","0842A","","Q","F","90-45A","148th St","",0,408,"h1","","Y","0830A","0700P","GY","",0,"",0,"02 4","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2597122",8006195171,"CUL6357","NY","PAS","09/13/2015",71,"4DSD","TOYOT","T",34630,88330,23830,20160524,78,78,78,353156,"T302","M","0756A","","K","F","55","Dwight St","",0,408,"j6","","YYYYYYY","","","GREEN","",1994,"",0,"C1 3","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6067704",4005405629,"AD50251","AZ","PAS","01/07/2016",5,"TK","FORD","V",0,0,0,0,NA,0,0,0,"","","1151A","","","","","SB NOSTRAND AVE @ TI","LDEN AVE",0,1111,"C","T","","","","","",2007,"",0,"","BUS LANE VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418050",1380321839,"F45CPR","NJ","PAS","06/24/2015",21,"SDN","HONDA","S",70620,75370,74570,0,46,46,0,582848,"BX05","0000","0752A","","BX","F","1945","UNIVERSITY AVE","",0,408,"D1","","YYYYYYB","0730A","0800A","BLACK","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7806208",7057982720,"85033MC","NY","COM","03/11/2016",69,"VAN","FORD","T",17630,25390,27790,20170131,14,14,14,359586,"T102","H","0849A","","NY","F","34","E 32nd St","",0,408,"h1","","YYYYY","0800A","0600P","WHITE","",2013,"",0,"02 6","69-Failure to Disp Muni Recpt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201512",7575455280,"GVV8769","NY","PAS","07/07/2015",21,"SUBN","NISSA","T",24090,277,15140,20170306,107,107,107,355054,"T402","L","1112A","","Q","F","7167","161st St","",0,408,"d1","","Y","1030A","1200A","BL","",2014,"",0,"F 42","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5266362",4613664287,"FAP7085","NY","PAS","12/03/2015",36,"4DSD","PONTI","V",0,0,0,0,NA,0,0,0,"","","0740A","","","","","NB MCGUINNESS BLVD @","NASSAU AVE",0,1180,"B","T","","","","GY","",2006,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9273349",7000253836,"GTA4725","NY","PAS","05/10/2016",21,"SUBN","CHRYS","T",8340,7040,7300,20160827,114,114,114,363032,"T401","Q","1217P","","Q","F","21-66","33rd Rd","",0,408,"d1","","Y  Y","1130A","0100P","TN","",2004,"",0,"52-A","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015391",8029736794,"XY982F","NJ","PAS","08/10/2015",42,"DELV","GMC","T",27790,17650,17670,88880088,13,13,13,361376,"T102","H","1209P","","NY","F","4","Park Ave","",0,408,"h1","","YYYYY","0700A","0700P","YELLO","",0,"144-3342",0,"10 6","42-Exp. Muni-Mtr (Com. Mtr. Z)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3589647",8031483310,"XP778P","NJ","PAS","10/09/2015",14,"DELV","UD","T",25390,18230,18250,20101288,19,19,19,362261,"T103","F","1037A","","NY","F","691","Madison Ave","",0,408,"c","","YYYYYYY","","","WHITE","",0,"",0,"60 7","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6730304",8041771890,"XBXZ56","NJ","PAS","02/09/2016",14,"DELV","NS/OT","T",10110,18250,18270,20160088,19,19,19,358856,"T103","G","0906A","","NY","F","1203","2nd Ave","",0,408,"c","","YYYYY","0700A","1000A","WHITE","",0,"",0,"12 7","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9674380",5091519520,"AD65843","AZ","PAS","05/08/2016",7,"TK","GMC","V",0,0,0,0,NA,0,0,0,"","","0631P","","QN","","","NORTHERN BLVD (E/B)","@ DOUGLASTON PKWY",0,1111,"D","T","","","","","",2008,"",0,"","FAILURE TO STOP AT RED LIGHT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4739316",8047476671,"CRV5929","NY","PAS","11/01/2015",70,"4DSD","VOLKS","T",35670,29140,44990,20151020,24,24,24,361347,"T103","Q","0841A","","NY","O","270","W 95th St","",0,408,"j3","","","","","WH","",2015,"",0,"16 7","70B-Impropr Dsply of Reg (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8343002",4618873668,"GTA5410","NY","PAS","04/19/2016",36,"2DSD","HONDA","V",0,0,0,0,NA,0,0,0,"","","1251P","","","","","NB SPRINGFELD BV. ME","RRICK BV- 193 ST",0,1180,"B","T","","","","WH","",2007,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336399",7706995471,"FXA8844","NY","PAS","09/10/2015",21,"SUBN","LEXUS","T",72230,5430,5580,20160318,78,78,78,361373,"T302","E","1145A","","K","F","630","President St","",0,408,"d1","","Y","1130A","0100P","GREEN","",1999,"",0,"58 3","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4287093",7056207364,"9357CS","CT","CMB","10/30/2015",14,"SUBN","VOLKS","T",34930,10910,11010,88880088,18,18,18,357751,"T102","X","0346P","","NY","O","454","W 58th St","",0,408,"c","","YYYYY","0700A","0700P","SILVE","",0,"",0,"99 6","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10088287",1407134942,"FYX5604","NY","PAS","05/15/2016",46,"SDN","TOYOT","P",56630,13130,27130,20160722,75,75,75,937888,"0075","0000","1239A","","K","F","923","LIVONIA AVE","",0,408,"E2","","BBBBBBB","ALL","ALL","GRAY","0",2002,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10429949",8049942624,"70492MB","NY","COM","06/14/2016",14,"DELV","FORD","T",17990,27790,24890,20180630,17,17,17,351274,"T503","A1","0806A","","NY","F","109","E 50th St","",0,408,"c","","YYYYYYY","","","WHITE","",2011,"",0,"17 7","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3239711",4610397560,"EGD9739","NY","PAS","10/01/2015",36,"SUBN","MAZDA","V",0,0,0,0,NA,0,0,0,"","","1100A","","","","","EB HORACE HARDING EX","PRESSWAY @ PECK AVE",0,1180,"B","T","","","","WH","",2014,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983736",8034189996,"WRR26S","NJ","PAS","08/27/2015",21,"4DSD","HONDA","T",56820,27180,27270,88888888,48,48,48,352007,"T201","X","0842A","","BX","F","4611","Park Ave","",0,408,"d1","","Y  Y","0800A","0930A","GREY","",0,"",0,"51 2","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396663",1386984590,"CGP3017","NY","PAS","07/30/2015",21,"SDN","CHEVR","S",18140,24890,24970,20161031,103,103,0,538338,"QS12","0000","1155A","1155A","Q","F","176-17","90TH AVE","",0,408,"D1","","YBBYBBB","1130A","0100P","BLACK","0",0,"-",0,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7579699",8193506467,"GXH4089","NY","PAS","02/27/2016",74,"4DSD","TOYOT","T",61090,17140,17340,20170420,115,115,115,357787,"T401","H","1110A","","Q","F","84-07","Roosevelt Ave","",0,408,"j2","","","","","TN","",2001,"",0,"46-A","74B-Covered Plate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594246",7203933647,"FAB2325","NY","PAS","07/17/2015",71,"SUBN","CHEVR","T",14380,34930,34980,20160503,61,61,61,359312,"T302","G","1219P","","K","F","459","Avenue P","",0,408,"j6","","YYYYYYY","","","GY","",2009,"",0,"04 3","71A-Insp Sticker Expired (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3296996",4611586054,"ENW6737","NY","PAS","10/21/2015",36,"4DSD","HONDA","V",0,0,0,0,NA,0,0,0,"","","0829A","","","","","EB HILLSIDE AVE @ MA","NOR RD",0,1180,"B","T","","","","BK","",2005,"",0,"","PHTO SCHOOL ZN SPEED VIOLATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6394305",8175007333,"DGB7480","NY","PAS","01/14/2016",21,"SUBN","HONDA","T",6930,5880,72630,20170724,72,72,72,331325,"T302","L","0849A","","K","F","469A","18th St","",0,408,"d1","","Y","0830A","1000A","RD","",2008,"",0,"J 32","21-No Parking (street clean)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9077420",8123011910,"66502ME","NY","COM","04/05/2016",14,"PICK","PETER","T",13610,34410,34430,20160430,14,14,14,356525,"T102","J","1148A","","NY","F","1260","Broadway","",0,408,"c","","YYYYYYY","","","WH","",2013,"",0,"05 6","14-No Standing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5134461",8045726106,"GKM7465","NY","PAS","11/27/2015",38,"4DSD","NISSA","T",11440,59990,35780,20171006,110,110,110,352965,"T803","B","0836P","","Q","F","88-16","55th Ave","",0,408,"h1","","Y","0830A","1000P","BK","",2011,"",0,"N 42","38-Failure to Display Muni Rec",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
